# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-03-22 05:20:03 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01310521 HUDSON BAY AT FREEPORT NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 01310521
#            TS   parameter     Description
#        106564       62619     Estuary or ocean water surface elevation above NGVD 1929, feet
#        238970       62620     Estuary or ocean water surface elevation above NAVD 1988, feet, NAVD88
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	106564_62619	106564_62619_cd	238970_62620	238970_62620_cd
USGS	01310521	2022-12-24 22:36	EST	0.91	P	-0.23	P
USGS	01310521	2022-12-24 22:42	EST	0.84	P	-0.30	P
USGS	01310521	2022-12-24 22:48	EST	0.73	P	-0.41	P
USGS	01310521	2022-12-24 22:54	EST	0.64	P	-0.50	P
USGS	01310521	2022-12-24 23:00	EST	0.57	P	-0.57	P
USGS	01310521	2022-12-24 23:06	EST	0.46	P	-0.68	P
USGS	01310521	2022-12-24 23:12	EST	0.38	P	-0.76	P
USGS	01310521	2022-12-24 23:18	EST	0.29	P	-0.85	P
USGS	01310521	2022-12-24 23:24	EST	0.21	P	-0.93	P
USGS	01310521	2022-12-24 23:30	EST	0.14	P	-1.00	P
USGS	01310521	2022-12-24 23:36	EST	0.06	P	-1.08	P
USGS	01310521	2022-12-24 23:42	EST	-0.05	P	-1.19	P
USGS	01310521	2022-12-24 23:48	EST	-0.11	P	-1.25	P
USGS	01310521	2022-12-24 23:54	EST	-0.20	P	-1.34	P
USGS	01310521	2022-12-25 00:00	EST	-0.26	P	-1.40	P
USGS	01310521	2022-12-25 00:06	EST	-0.34	P	-1.48	P
USGS	01310521	2022-12-25 00:12	EST	-0.45	P	-1.59	P
USGS	01310521	2022-12-25 00:18	EST	-0.54	P	-1.68	P
USGS	01310521	2022-12-25 00:24	EST	-0.63	P	-1.77	P
USGS	01310521	2022-12-25 00:30	EST	-0.72	P	-1.86	P
USGS	01310521	2022-12-25 00:36	EST	-0.80	P	-1.94	P
USGS	01310521	2022-12-25 00:42	EST	-0.89	P	-2.03	P
USGS	01310521	2022-12-25 00:48	EST	-0.97	P	-2.11	P
USGS	01310521	2022-12-25 00:54	EST	-1.04	P	-2.18	P
USGS	01310521	2022-12-25 01:00	EST	-1.14	P	-2.28	P
USGS	01310521	2022-12-25 01:06	EST	-1.22	P	-2.36	P
USGS	01310521	2022-12-25 01:12	EST	-1.30	P	-2.44	P
USGS	01310521	2022-12-25 01:18	EST	-1.39	P	-2.53	P
USGS	01310521	2022-12-25 01:24	EST	-1.47	P	-2.61	P
USGS	01310521	2022-12-25 01:30	EST	-1.56	P	-2.70	P
USGS	01310521	2022-12-25 01:36	EST	-1.63	P	-2.77	P
USGS	01310521	2022-12-25 01:42	EST	-1.69	P	-2.83	P
USGS	01310521	2022-12-25 01:48	EST	-1.76	P	-2.90	P
USGS	01310521	2022-12-25 01:54	EST	-1.84	P	-2.98	P
USGS	01310521	2022-12-25 02:00	EST	-1.91	P	-3.05	P
USGS	01310521	2022-12-25 02:06	EST	-1.98	P	-3.12	P
USGS	01310521	2022-12-25 02:12	EST	-2.05	P	-3.19	P
USGS	01310521	2022-12-25 02:18	EST	-2.10	P	-3.24	P
USGS	01310521	2022-12-25 02:24	EST	-2.17	P	-3.31	P
USGS	01310521	2022-12-25 02:30	EST	-2.23	P	-3.37	P
USGS	01310521	2022-12-25 02:36	EST	-2.28	P	-3.42	P
USGS	01310521	2022-12-25 02:42	EST	-2.31	P	-3.45	P
USGS	01310521	2022-12-25 02:48	EST	-2.34	P	-3.48	P
USGS	01310521	2022-12-25 02:54	EST	-2.38	P	-3.52	P
USGS	01310521	2022-12-25 03:00	EST	-2.42	P	-3.56	P
USGS	01310521	2022-12-25 03:06	EST	-2.43	P	-3.57	P
USGS	01310521	2022-12-25 03:12	EST	-2.42	P	-3.56	P
USGS	01310521	2022-12-25 03:18	EST	-2.45	P	-3.59	P
USGS	01310521	2022-12-25 03:24	EST	-2.43	P	-3.57	P
USGS	01310521	2022-12-25 03:30	EST	-2.40	P	-3.54	P
USGS	01310521	2022-12-25 03:36	EST	-2.34	P	-3.48	P
USGS	01310521	2022-12-25 03:42	EST	-2.30	P	-3.44	P
USGS	01310521	2022-12-25 03:48	EST	-2.24	P	-3.38	P
USGS	01310521	2022-12-25 03:54	EST	-2.18	P	-3.32	P
USGS	01310521	2022-12-25 04:00	EST	-2.12	P	-3.26	P
USGS	01310521	2022-12-25 04:06	EST	-2.01	P	-3.15	P
USGS	01310521	2022-12-25 04:12	EST	-1.89	P	-3.03	P
USGS	01310521	2022-12-25 04:18	EST	-1.80	P	-2.94	P
USGS	01310521	2022-12-25 04:24	EST	-1.69	P	-2.83	P
USGS	01310521	2022-12-25 04:30	EST	-1.59	P	-2.73	P
USGS	01310521	2022-12-25 04:36	EST	-1.47	P	-2.61	P
USGS	01310521	2022-12-25 04:42	EST	-1.35	P	-2.49	P
USGS	01310521	2022-12-25 04:48	EST	-1.23	P	-2.37	P
USGS	01310521	2022-12-25 04:54	EST	-1.12	P	-2.26	P
USGS	01310521	2022-12-25 05:00	EST	-1.02	P	-2.16	P
USGS	01310521	2022-12-25 05:06	EST	-0.89	P	-2.03	P
USGS	01310521	2022-12-25 05:12	EST	-0.76	P	-1.90	P
USGS	01310521	2022-12-25 05:18	EST	-0.63	P	-1.77	P
USGS	01310521	2022-12-25 05:24	EST	-0.51	P	-1.65	P
USGS	01310521	2022-12-25 05:30	EST	-0.39	P	-1.53	P
USGS	01310521	2022-12-25 05:36	EST	-0.23	P	-1.37	P
USGS	01310521	2022-12-25 05:42	EST	-0.06	P	-1.20	P
USGS	01310521	2022-12-25 05:48	EST	0.10	P	-1.04	P
USGS	01310521	2022-12-25 05:54	EST	0.23	P	-0.91	P
USGS	01310521	2022-12-25 06:00	EST	0.40	P	-0.74	P
USGS	01310521	2022-12-25 06:06	EST	0.52	P	-0.62	P
USGS	01310521	2022-12-25 06:12	EST	0.68	P	-0.46	P
USGS	01310521	2022-12-25 06:18	EST	0.79	P	-0.35	P
USGS	01310521	2022-12-25 06:24	EST	0.88	P	-0.26	P
USGS	01310521	2022-12-25 06:30	EST	1.02	P	-0.12	P
USGS	01310521	2022-12-25 06:36	EST	1.15	P	0.01	P
USGS	01310521	2022-12-25 06:42	EST	1.29	P	0.15	P
USGS	01310521	2022-12-25 06:48	EST	1.39	P	0.25	P
USGS	01310521	2022-12-25 06:54	EST	1.53	P	0.39	P
USGS	01310521	2022-12-25 07:00	EST	1.65	P	0.51	P
USGS	01310521	2022-12-25 07:06	EST	1.78	P	0.64	P
USGS	01310521	2022-12-25 07:12	EST	1.91	P	0.77	P
USGS	01310521	2022-12-25 07:18	EST	2.02	P	0.88	P
USGS	01310521	2022-12-25 07:24	EST	2.12	P	0.98	P
USGS	01310521	2022-12-25 07:30	EST	2.23	P	1.09	P
USGS	01310521	2022-12-25 07:36	EST	2.34	P	1.20	P
USGS	01310521	2022-12-25 07:42	EST	2.42	P	1.28	P
USGS	01310521	2022-12-25 07:48	EST	2.50	P	1.36	P
USGS	01310521	2022-12-25 07:54	EST	2.59	P	1.45	P
USGS	01310521	2022-12-25 08:00	EST	2.67	P	1.53	P
USGS	01310521	2022-12-25 08:06	EST	2.74	P	1.60	P
USGS	01310521	2022-12-25 08:12	EST	2.81	P	1.67	P
USGS	01310521	2022-12-25 08:18	EST	2.90	P	1.76	P
USGS	01310521	2022-12-25 08:24	EST	2.96	P	1.82	P
USGS	01310521	2022-12-25 08:30	EST	3.05	P	1.91	P
USGS	01310521	2022-12-25 08:36	EST	3.09	P	1.95	P
USGS	01310521	2022-12-25 08:42	EST	3.16	P	2.02	P
USGS	01310521	2022-12-25 08:48	EST	3.19	P	2.05	P
USGS	01310521	2022-12-25 08:54	EST	3.24	P	2.10	P
USGS	01310521	2022-12-25 09:00	EST	3.27	P	2.13	P
USGS	01310521	2022-12-25 09:06	EST	3.29	P	2.15	P
USGS	01310521	2022-12-25 09:12	EST	3.32	P	2.18	P
USGS	01310521	2022-12-25 09:18	EST	3.34	P	2.20	P
USGS	01310521	2022-12-25 09:24	EST	3.34	P	2.20	P
USGS	01310521	2022-12-25 09:30	EST	3.35	P	2.21	P
USGS	01310521	2022-12-25 09:36	EST	3.33	P	2.19	P
USGS	01310521	2022-12-25 09:42	EST	3.28	P	2.14	P
USGS	01310521	2022-12-25 09:48	EST	3.25	P	2.11	P
USGS	01310521	2022-12-25 09:54	EST	3.18	P	2.04	P
USGS	01310521	2022-12-25 10:00	EST	3.11	P	1.97	P
USGS	01310521	2022-12-25 10:06	EST	3.02	P	1.88	P
USGS	01310521	2022-12-25 10:12	EST	2.95	P	1.81	P
USGS	01310521	2022-12-25 10:18	EST	2.84	P	1.70	P
USGS	01310521	2022-12-25 10:24	EST	2.74	P	1.60	P
USGS	01310521	2022-12-25 10:30	EST	2.66	P	1.52	P
USGS	01310521	2022-12-25 10:36	EST	2.54	P	1.40	P
USGS	01310521	2022-12-25 10:42	EST	2.44	P	1.30	P
USGS	01310521	2022-12-25 10:48	EST	2.33	P	1.19	P
USGS	01310521	2022-12-25 10:54	EST	2.24	P	1.10	P
USGS	01310521	2022-12-25 11:00	EST	2.13	P	0.99	P
USGS	01310521	2022-12-25 11:06	EST	2.03	P	0.89	P
USGS	01310521	2022-12-25 11:12	EST	1.92	P	0.78	P
USGS	01310521	2022-12-25 11:18	EST	1.79	P	0.65	P
USGS	01310521	2022-12-25 11:24	EST	1.69	P	0.55	P
USGS	01310521	2022-12-25 11:30	EST	1.58	P	0.44	P
USGS	01310521	2022-12-25 11:36	EST	1.45	P	0.31	P
USGS	01310521	2022-12-25 11:42	EST	1.35	P	0.21	P
USGS	01310521	2022-12-25 11:48	EST	1.27	P	0.13	P
USGS	01310521	2022-12-25 11:54	EST	1.15	P	0.01	P
USGS	01310521	2022-12-25 12:00	EST	1.06	P	-0.08	P
USGS	01310521	2022-12-25 12:06	EST	0.95	P	-0.19	P
USGS	01310521	2022-12-25 12:12	EST	0.85	P	-0.29	P
USGS	01310521	2022-12-25 12:18	EST	0.73	P	-0.41	P
USGS	01310521	2022-12-25 12:24	EST	0.64	P	-0.50	P
USGS	01310521	2022-12-25 12:30	EST	0.54	P	-0.60	P
USGS	01310521	2022-12-25 12:36	EST	0.43	P	-0.71	P
USGS	01310521	2022-12-25 12:42	EST	0.33	P	-0.81	P
USGS	01310521	2022-12-25 12:48	EST	0.22	P	-0.92	P
USGS	01310521	2022-12-25 12:54	EST	0.12	P	-1.02	P
USGS	01310521	2022-12-25 13:00	EST	0.00	P	-1.14	P
USGS	01310521	2022-12-25 13:06	EST	-0.10	P	-1.24	P
USGS	01310521	2022-12-25 13:12	EST	-0.21	P	-1.35	P
USGS	01310521	2022-12-25 13:18	EST	-0.31	P	-1.45	P
USGS	01310521	2022-12-25 13:24	EST	-0.41	P	-1.55	P
USGS	01310521	2022-12-25 13:30	EST	-0.52	P	-1.66	P
USGS	01310521	2022-12-25 13:36	EST	-0.61	P	-1.75	P
USGS	01310521	2022-12-25 13:42	EST	-0.72	P	-1.86	P
USGS	01310521	2022-12-25 13:48	EST	-0.83	P	-1.97	P
USGS	01310521	2022-12-25 13:54	EST	-0.92	P	-2.06	P
USGS	01310521	2022-12-25 14:00	EST	-1.02	P	-2.16	P
USGS	01310521	2022-12-25 14:06	EST	-1.12	P	-2.26	P
USGS	01310521	2022-12-25 14:12	EST	-1.21	P	-2.35	P
USGS	01310521	2022-12-25 14:18	EST	-1.30	P	-2.44	P
USGS	01310521	2022-12-25 14:24	EST	-1.39	P	-2.53	P
USGS	01310521	2022-12-25 14:30	EST	-1.48	P	-2.62	P
USGS	01310521	2022-12-25 14:36	EST	-1.53	P	-2.67	P
USGS	01310521	2022-12-25 14:42	EST	-1.51	P	-2.65	P
USGS	01310521	2022-12-25 14:48	EST	-1.60	P	-2.74	P
USGS	01310521	2022-12-25 14:54	EST	-1.66	P	-2.80	P
USGS	01310521	2022-12-25 15:00	EST	-1.77	P	-2.91	P
USGS	01310521	2022-12-25 15:06	EST	-1.83	P	-2.97	P
USGS	01310521	2022-12-25 15:12	EST	-1.88	P	-3.02	P
USGS	01310521	2022-12-25 15:18	EST	-1.92	P	-3.06	P
USGS	01310521	2022-12-25 15:24	EST	-1.99	P	-3.13	P
USGS	01310521	2022-12-25 15:30	EST	-2.05	P	-3.19	P
USGS	01310521	2022-12-25 15:36	EST	-2.09	P	-3.23	P
USGS	01310521	2022-12-25 15:42	EST	-2.11	P	-3.25	P
USGS	01310521	2022-12-25 15:48	EST	-2.13	P	-3.27	P
USGS	01310521	2022-12-25 15:54	EST	-2.20	P	-3.34	P
USGS	01310521	2022-12-25 16:00	EST	-2.20	P	-3.34	P
USGS	01310521	2022-12-25 16:06	EST	-2.17	P	-3.31	P
USGS	01310521	2022-12-25 16:12	EST	-2.18	P	-3.32	P
USGS	01310521	2022-12-25 16:18	EST	-2.18	P	-3.32	P
USGS	01310521	2022-12-25 16:24	EST	-2.16	P	-3.30	P
USGS	01310521	2022-12-25 16:30	EST	-2.07	P	-3.21	P
USGS	01310521	2022-12-25 16:36	EST	-1.97	P	-3.11	P
USGS	01310521	2022-12-25 16:42	EST	-1.92	P	-3.06	P
USGS	01310521	2022-12-25 16:48	EST	-1.86	P	-3.00	P
USGS	01310521	2022-12-25 16:54	EST	-1.81	P	-2.95	P
USGS	01310521	2022-12-25 17:00	EST	-1.72	P	-2.86	P
USGS	01310521	2022-12-25 17:06	EST	-1.57	P	-2.71	P
USGS	01310521	2022-12-25 17:12	EST	-1.48	P	-2.62	P
USGS	01310521	2022-12-25 17:18	EST	-1.36	P	-2.50	P
USGS	01310521	2022-12-25 17:24	EST	-1.30	P	-2.44	P
USGS	01310521	2022-12-25 17:30	EST	-1.20	P	-2.34	P
USGS	01310521	2022-12-25 17:36	EST	-1.06	P	-2.20	P
USGS	01310521	2022-12-25 17:42	EST	-0.98	P	-2.12	P
USGS	01310521	2022-12-25 17:48	EST	-0.86	P	-2.00	P
USGS	01310521	2022-12-25 17:54	EST	-0.77	P	-1.91	P
USGS	01310521	2022-12-25 18:00	EST	-0.68	P	-1.82	P
USGS	01310521	2022-12-25 18:06	EST	-0.55	P	-1.69	P
USGS	01310521	2022-12-25 18:12	EST	-0.45	P	-1.59	P
USGS	01310521	2022-12-25 18:18	EST	-0.32	P	-1.46	P
USGS	01310521	2022-12-25 18:24	EST	-0.18	P	-1.32	P
USGS	01310521	2022-12-25 18:30	EST	-0.08	P	-1.22	P
USGS	01310521	2022-12-25 18:36	EST	0.03	P	-1.11	P
USGS	01310521	2022-12-25 18:42	EST	0.17	P	-0.97	P
USGS	01310521	2022-12-25 18:48	EST	0.31	P	-0.83	P
USGS	01310521	2022-12-25 18:54	EST	0.46	P	-0.68	P
USGS	01310521	2022-12-25 19:00	EST	0.57	P	-0.57	P
USGS	01310521	2022-12-25 19:06	EST	0.69	P	-0.45	P
USGS	01310521	2022-12-25 19:12	EST	0.83	P	-0.31	P
USGS	01310521	2022-12-25 19:18	EST	0.92	P	-0.22	P
USGS	01310521	2022-12-25 19:24	EST	1.05	P	-0.09	P
USGS	01310521	2022-12-25 19:30	EST	1.16	P	0.02	P
USGS	01310521	2022-12-25 19:36	EST	1.23	P	0.09	P
USGS	01310521	2022-12-25 19:42	EST	1.34	P	0.20	P
USGS	01310521	2022-12-25 19:48	EST	1.43	P	0.29	P
USGS	01310521	2022-12-25 19:54	EST	1.47	P	0.33	P
USGS	01310521	2022-12-25 20:00	EST	1.57	P	0.43	P
USGS	01310521	2022-12-25 20:06	EST	1.61	P	0.47	P
USGS	01310521	2022-12-25 20:12	EST	1.64	P	0.50	P
USGS	01310521	2022-12-25 20:18	EST	1.75	P	0.61	P
USGS	01310521	2022-12-25 20:24	EST	1.79	P	0.65	P
USGS	01310521	2022-12-25 20:30	EST	1.87	P	0.73	P
USGS	01310521	2022-12-25 20:36	EST	1.96	P	0.82	P
USGS	01310521	2022-12-25 20:42	EST	2.00	P	0.86	P
USGS	01310521	2022-12-25 20:48	EST	2.05	P	0.91	P
USGS	01310521	2022-12-25 20:54	EST	2.09	P	0.95	P
USGS	01310521	2022-12-25 21:00	EST	2.14	P	1.00	P
USGS	01310521	2022-12-25 21:06	EST	2.19	P	1.05	P
USGS	01310521	2022-12-25 21:12	EST	2.22	P	1.08	P
USGS	01310521	2022-12-25 21:18	EST	2.24	P	1.10	P
USGS	01310521	2022-12-25 21:24	EST	2.25	P	1.11	P
USGS	01310521	2022-12-25 21:30	EST	2.27	P	1.13	P
USGS	01310521	2022-12-25 21:36	EST	2.26	P	1.12	P
USGS	01310521	2022-12-25 21:42	EST	2.24	P	1.10	P
USGS	01310521	2022-12-25 21:48	EST	2.24	P	1.10	P
USGS	01310521	2022-12-25 21:54	EST	2.22	P	1.08	P
USGS	01310521	2022-12-25 22:00	EST	2.18	P	1.04	P
USGS	01310521	2022-12-25 22:06	EST	2.14	P	1.00	P
USGS	01310521	2022-12-25 22:12	EST	2.09	P	0.95	P
USGS	01310521	2022-12-25 22:18	EST	2.03	P	0.89	P
USGS	01310521	2022-12-25 22:24	EST	1.92	P	0.78	P
USGS	01310521	2022-12-25 22:30	EST	1.81	P	0.67	P
USGS	01310521	2022-12-25 22:36	EST	1.73	P	0.59	P
USGS	01310521	2022-12-25 22:42	EST	1.66	P	0.52	P
USGS	01310521	2022-12-25 22:48	EST	1.55	P	0.41	P
USGS	01310521	2022-12-25 22:54	EST	1.48	P	0.34	P
USGS	01310521	2022-12-25 23:00	EST	1.41	P	0.27	P
USGS	01310521	2022-12-25 23:06	EST	1.33	P	0.19	P
USGS	01310521	2022-12-25 23:12	EST	1.26	P	0.12	P
USGS	01310521	2022-12-25 23:18	EST	1.19	P	0.05	P
USGS	01310521	2022-12-25 23:24	EST	1.11	P	-0.03	P
USGS	01310521	2022-12-25 23:30	EST	1.03	P	-0.11	P
USGS	01310521	2022-12-25 23:36	EST	0.95	P	-0.19	P
USGS	01310521	2022-12-25 23:42	EST	0.86	P	-0.28	P
USGS	01310521	2022-12-25 23:48	EST	0.78	P	-0.36	P
USGS	01310521	2022-12-25 23:54	EST	0.71	P	-0.43	P
USGS	01310521	2022-12-26 00:00	EST	0.62	P	-0.52	P
USGS	01310521	2022-12-26 00:06	EST	0.56	P	-0.58	P
USGS	01310521	2022-12-26 00:12	EST	0.50	P	-0.64	P
USGS	01310521	2022-12-26 00:18	EST	0.40	P	-0.74	P
USGS	01310521	2022-12-26 00:24	EST	0.30	P	-0.84	P
USGS	01310521	2022-12-26 00:30	EST	0.22	P	-0.92	P
USGS	01310521	2022-12-26 00:36	EST	0.13	P	-1.01	P
USGS	01310521	2022-12-26 00:42	EST	0.05	P	-1.09	P
USGS	01310521	2022-12-26 00:48	EST	-0.03	P	-1.17	P
USGS	01310521	2022-12-26 00:54	EST	-0.10	P	-1.24	P
USGS	01310521	2022-12-26 01:00	EST	-0.21	P	-1.35	P
USGS	01310521	2022-12-26 01:06	EST	-0.31	P	-1.45	P
USGS	01310521	2022-12-26 01:12	EST	-0.41	P	-1.55	P
USGS	01310521	2022-12-26 01:18	EST	-0.49	P	-1.63	P
USGS	01310521	2022-12-26 01:24	EST	-0.59	P	-1.73	P
USGS	01310521	2022-12-26 01:30	EST	-0.69	P	-1.83	P
USGS	01310521	2022-12-26 01:36	EST	-0.78	P	-1.92	P
USGS	01310521	2022-12-26 01:42	EST	-0.86	P	-2.00	P
USGS	01310521	2022-12-26 01:48	EST	-0.96	P	-2.10	P
USGS	01310521	2022-12-26 01:54	EST	-1.04	P	-2.18	P
USGS	01310521	2022-12-26 02:00	EST	-1.13	P	-2.27	P
USGS	01310521	2022-12-26 02:06	EST	-1.22	P	-2.36	P
USGS	01310521	2022-12-26 02:12	EST	-1.29	P	-2.43	P
USGS	01310521	2022-12-26 02:18	EST	-1.37	P	-2.51	P
USGS	01310521	2022-12-26 02:24	EST	-1.45	P	-2.59	P
USGS	01310521	2022-12-26 02:30	EST	-1.53	P	-2.67	P
USGS	01310521	2022-12-26 02:36	EST	-1.62	P	-2.76	P
USGS	01310521	2022-12-26 02:42	EST	-1.69	P	-2.83	P
USGS	01310521	2022-12-26 02:48	EST	-1.75	P	-2.89	P
USGS	01310521	2022-12-26 02:54	EST	-1.83	P	-2.97	P
USGS	01310521	2022-12-26 03:00	EST	-1.88	P	-3.02	P
USGS	01310521	2022-12-26 03:06	EST	-1.93	P	-3.07	P
USGS	01310521	2022-12-26 03:12	EST	-1.98	P	-3.12	P
USGS	01310521	2022-12-26 03:18	EST	-2.03	P	-3.17	P
USGS	01310521	2022-12-26 03:24	EST	-2.08	P	-3.22	P
USGS	01310521	2022-12-26 03:30	EST	-2.11	P	-3.25	P
USGS	01310521	2022-12-26 03:36	EST	-2.13	P	-3.27	P
USGS	01310521	2022-12-26 03:42	EST	-2.12	P	-3.26	P
USGS	01310521	2022-12-26 03:48	EST	-2.17	P	-3.31	P
USGS	01310521	2022-12-26 03:54	EST	-2.21	P	-3.35	P
USGS	01310521	2022-12-26 04:00	EST	-2.23	P	-3.37	P
USGS	01310521	2022-12-26 04:06	EST	-2.23	P	-3.37	P
USGS	01310521	2022-12-26 04:12	EST	-2.21	P	-3.35	P
USGS	01310521	2022-12-26 04:18	EST	-2.18	P	-3.32	P
USGS	01310521	2022-12-26 04:24	EST	-2.16	P	-3.30	P
USGS	01310521	2022-12-26 04:30	EST	-2.11	P	-3.25	P
USGS	01310521	2022-12-26 04:36	EST	-2.06	P	-3.20	P
USGS	01310521	2022-12-26 04:42	EST	-1.96	P	-3.10	P
USGS	01310521	2022-12-26 04:48	EST	-1.89	P	-3.03	P
USGS	01310521	2022-12-26 04:54	EST	-1.79	P	-2.93	P
USGS	01310521	2022-12-26 05:00	EST	-1.69	P	-2.83	P
USGS	01310521	2022-12-26 05:06	EST	-1.59	P	-2.73	P
USGS	01310521	2022-12-26 05:12	EST	-1.46	P	-2.60	P
USGS	01310521	2022-12-26 05:18	EST	-1.37	P	-2.51	P
USGS	01310521	2022-12-26 05:24	EST	-1.27	P	-2.41	P
USGS	01310521	2022-12-26 05:30	EST	-1.15	P	-2.29	P
USGS	01310521	2022-12-26 05:36	EST	-1.03	P	-2.17	P
USGS	01310521	2022-12-26 05:42	EST	-0.91	P	-2.05	P
USGS	01310521	2022-12-26 05:48	EST	-0.80	P	-1.94	P
USGS	01310521	2022-12-26 05:54	EST	-0.69	P	-1.83	P
USGS	01310521	2022-12-26 06:00	EST	-0.59	P	-1.73	P
USGS	01310521	2022-12-26 06:06	EST	-0.44	P	-1.58	P
USGS	01310521	2022-12-26 06:12	EST	-0.33	P	-1.47	P
USGS	01310521	2022-12-26 06:18	EST	-0.20	P	-1.34	P
USGS	01310521	2022-12-26 06:24	EST	-0.06	P	-1.20	P
USGS	01310521	2022-12-26 06:30	EST	0.07	P	-1.07	P
USGS	01310521	2022-12-26 06:36	EST	0.22	P	-0.92	P
USGS	01310521	2022-12-26 06:42	EST	0.32	P	-0.82	P
USGS	01310521	2022-12-26 06:48	EST	0.48	P	-0.66	P
USGS	01310521	2022-12-26 06:54	EST	0.65	P	-0.49	P
USGS	01310521	2022-12-26 07:00	EST	0.77	P	-0.37	P
USGS	01310521	2022-12-26 07:06	EST	0.89	P	-0.25	P
USGS	01310521	2022-12-26 07:12	EST	1.01	P	-0.13	P
USGS	01310521	2022-12-26 07:18	EST	1.16	P	0.02	P
USGS	01310521	2022-12-26 07:24	EST	1.25	P	0.11	P
USGS	01310521	2022-12-26 07:30	EST	1.37	P	0.23	P
USGS	01310521	2022-12-26 07:36	EST	1.48	P	0.34	P
USGS	01310521	2022-12-26 07:42	EST	1.59	P	0.45	P
USGS	01310521	2022-12-26 07:48	EST	1.69	P	0.55	P
USGS	01310521	2022-12-26 07:54	EST	1.81	P	0.67	P
USGS	01310521	2022-12-26 08:00	EST	1.95	P	0.81	P
USGS	01310521	2022-12-26 08:06	EST	2.05	P	0.91	P
USGS	01310521	2022-12-26 08:12	EST	2.13	P	0.99	P
USGS	01310521	2022-12-26 08:18	EST	2.25	P	1.11	P
USGS	01310521	2022-12-26 08:24	EST	2.36	P	1.22	P
USGS	01310521	2022-12-26 08:30	EST	2.44	P	1.30	P
USGS	01310521	2022-12-26 08:36	EST	2.51	P	1.37	P
USGS	01310521	2022-12-26 08:42	EST	2.63	P	1.49	P
USGS	01310521	2022-12-26 08:48	EST	2.72	P	1.58	P
USGS	01310521	2022-12-26 08:54	EST	2.83	P	1.69	P
USGS	01310521	2022-12-26 09:00	EST	2.90	P	1.76	P
USGS	01310521	2022-12-26 09:06	EST	2.99	P	1.85	P
USGS	01310521	2022-12-26 09:12	EST	3.04	P	1.90	P
USGS	01310521	2022-12-26 09:18	EST	3.11	P	1.97	P
USGS	01310521	2022-12-26 09:24	EST	3.18	P	2.04	P
USGS	01310521	2022-12-26 09:30	EST	3.24	P	2.10	P
USGS	01310521	2022-12-26 09:36	EST	3.30	P	2.16	P
USGS	01310521	2022-12-26 09:42	EST	3.35	P	2.21	P
USGS	01310521	2022-12-26 09:48	EST	3.38	P	2.24	P
USGS	01310521	2022-12-26 09:54	EST	3.40	P	2.26	P
USGS	01310521	2022-12-26 10:00	EST	3.44	P	2.30	P
USGS	01310521	2022-12-26 10:06	EST	3.46	P	2.32	P
USGS	01310521	2022-12-26 10:12	EST	3.47	P	2.33	P
USGS	01310521	2022-12-26 10:18	EST	3.48	P	2.34	P
USGS	01310521	2022-12-26 10:24	EST	3.49	P	2.35	P
USGS	01310521	2022-12-26 10:30	EST	3.45	P	2.31	P
USGS	01310521	2022-12-26 10:36	EST	3.43	P	2.29	P
USGS	01310521	2022-12-26 10:42	EST	3.39	P	2.25	P
USGS	01310521	2022-12-26 10:48	EST	3.36	P	2.22	P
USGS	01310521	2022-12-26 10:54	EST	3.26	P	2.12	P
USGS	01310521	2022-12-26 11:00	EST	3.20	P	2.06	P
USGS	01310521	2022-12-26 11:06	EST	3.09	P	1.95	P
USGS	01310521	2022-12-26 11:12	EST	3.01	P	1.87	P
USGS	01310521	2022-12-26 11:18	EST	2.89	P	1.75	P
USGS	01310521	2022-12-26 11:24	EST	2.78	P	1.64	P
USGS	01310521	2022-12-26 11:30	EST	2.66	P	1.52	P
USGS	01310521	2022-12-26 11:36	EST	2.57	P	1.43	P
USGS	01310521	2022-12-26 11:42	EST	2.49	P	1.35	P
USGS	01310521	2022-12-26 11:48	EST	2.41	P	1.27	P
USGS	01310521	2022-12-26 11:54	EST	2.33	P	1.19	P
USGS	01310521	2022-12-26 12:00	EST	2.23	P	1.09	P
USGS	01310521	2022-12-26 12:06	EST	2.12	P	0.98	P
USGS	01310521	2022-12-26 12:12	EST	2.03	P	0.89	P
USGS	01310521	2022-12-26 12:18	EST	1.92	P	0.78	P
USGS	01310521	2022-12-26 12:24	EST	1.81	P	0.67	P
USGS	01310521	2022-12-26 12:30	EST	1.70	P	0.56	P
USGS	01310521	2022-12-26 12:36	EST	1.61	P	0.47	P
USGS	01310521	2022-12-26 12:42	EST	1.49	P	0.35	P
